Product Name,Product Image,Card Effect,Card Name,Card Number,Card Type,Card Subtype,Class,Cost,Defense Value,Finish,Intellect,Life,Pitch Value,Power,Rarity,Set Name,Multi Faced,Card Uri
Sloggism (Yellow) Unlimited Edition Normal,258-1-sloggism-yellow-wtr222.jpg,The next attack action card with cost [2 Resource] or greater you play this turn gains +5 [Power]. <br />Go again,Sloggism (Yellow),WTR222,Action,Aura,Generic,3,2,Regular,,,2,,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/sloggism-yellow?Language=English
Sink Below (Red) Unlimited Edition Rainbow Foil,254-1-sink-below-red-wtr215.jpg,"You may put a card from your hand on the bottom of your deck. If you do, draw a card.",Sink Below (Red),WTR215,Defense Reaction,,Generic,0,4,Regular,,,1,,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/sink-below-red?Language=English
Sloggism (Red) Unlimited Edition Rainbow Foil,257-1-sloggism-red-wtr221.jpg,The next attack action card with cost [2 Resource] or greater you play this turn gains +6 [Power]. <br />Go again,Sloggism (Red),WTR221,Action,Aura,Generic,3,2,Regular,,,1,,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/sloggism-red?Language=English
Sloggism (Blue) Unlimited Edition Normal,256-1-sloggism-blue-wtr223.jpg,The next attack action card with cost [2 Resource] or greater you play this turn gains +4 [Power]. <br />Go again,Sloggism (Blue),WTR223,Action,Aura,Generic,3,2,Regular,,,3,,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/sloggism-blue?Language=English
Sink Below (Yellow) Unlimited Edition Normal,255-1-sink-below-yellow-wtr216.jpg,"You may put a card from your hand on the bottom of your deck. If you do, draw a card.",Sink Below (Yellow),WTR216,Defense Reaction,,Generic,0,3,Regular,,,2,,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/sink-below-yellow?Language=English
Smash Instinct (Blue) Unlimited Edition Normal,259-1-smash-instinct-blue-wtr028.jpg,"Intimidate (Target hero banishes face down a random card from their hand. At the beginning of the end phase, return all cards banished this way to their owners hand.)",Smash Instinct (Blue),WTR028,Action,Attack,Brute,3,3,Regular,,,3,5,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/smash-instinct-blue?Language=English
Smash Instinct (Red) Unlimited Edition Normal,260-1-smash-instinct-red-wtr026.jpg,"Intimidate (Target hero banishes face down a random card from their hand. At the beginning of the end phase, return all cards banished this way to their owners hand.)",Smash Instinct (Red),WTR026,Action,Attack,Brute,3,3,Regular,,,1,7,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/smash-instinct-red?Language=English
Snapdragon Scalers Unlimited Edition Normal,262-1-snapdragon-scalerswtr154.jpg,Attack Reaction - Destroy Snapdragon Scalers: Target attack action card with cost [1 Resource] or less gains go again.,Snapdragon Scalers,WTR154,Equipment,Legs,Generic,,0,Unlimited Edition Normal,,,,,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/snapdragon-scalers?Language=English
Snatch (Blue) Unlimited Edition Normal,263-1-snatch-blue-wtr169.jpg,"If Snatch hits, draw a card.",Snatch (Blue),WTR169,Action,Attack,Generic,0,2,Regular,,,3,2,Rare,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/snatch-blue?Language=English
Smash Instinct (Yellow) ,261-1-smash-instinct-yellow-wtr027.jpg,"Intimidate (Target hero banishes face down a random card from their hand. At the beginning of the end phase, return all cards banished this way to their owners hand.)",Smash Instinct (Yellow),WTR027,Action,Attack,Brute,3,3,1st Edition,,,2,6,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/smash-instinct-yellow?Language=English
Snatch (Yellow) Unlimited Edition Normal,265-1-snatch-yellow-wtr168.jpg,"If Snatch hits, draw a card.",Snatch (Yellow),WTR168,Action,Attack,Generic,0,2,Regular,,,2,3,Rare,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/snatch-yellow?Language=English
Snatch (Red) Unlimited Edition Normal,264-1-snatch-red-wtr167.jpg,"If Snatch hits, draw a card.",Snatch (Red),WTR167,Action,Attack,Generic,0,2,Regular,,,1,4,Rare,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/snatch-red?Language=English
Spinal Crush ,266-1-spinal-crushwtr044.jpg,"Crush - If Spinal Crush deals 4 or more damage to a hero, action cards, activated abilities, and attacks they control lose and can't gain go again during their next action phase.",Spinal Crush,WTR044,Action,Attack,Guardian,5,3,Regular,,,1,9,Majestic,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/spinal-crush?Language=English
Staunch Response (Blue) ,267-1-staunch-response-blue-wtr053.jpg,"As an additional cost to play Staunch Response, you may pay [4 Resource]. If you do, Staunch Response gains +3 [Defense].",Staunch Response (Blue),WTR053,Defense Reaction,,Guardian,2,5,1st Edition,,,3,,Rare,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/staunch-response-blue?Language=English
Staunch Response (Red) ,268-1-staunch-response-red-wtr051.jpg,"As an additional cost to play Staunch Response, you may pay [4 Resource]. If you do, Staunch Response gains +3 [Defense].",Staunch Response (Red),WTR051,Defense Reaction,,Guardian,2,7,1st Edition,,,1,,Rare,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/staunch-response-red?Language=English
Staunch Response (Yellow) ,269-1-staunch-response-yellow-wtr052.jpg,"As an additional cost to play Staunch Response, you may pay [4 Resource]. If you do, Staunch Response gains +3 [Defense].",Staunch Response (Yellow),WTR052,Defense Reaction,,Guardian,2,6,1st Edition,,,2,,Rare,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/staunch-response-yellow?Language=English
Steelblade Shunt (Yellow) Unlimited Edition Normal,272-1-steelblade-shunt-yellow-wtr127.jpg,"If Steelblade Shunt defends a weapon attack, deal 1 damage to the attacking hero.",Steelblade Shunt (Yellow),WTR127,Defense Reaction,,Warrior,1,5,Unlimited Edition Normal,,,2,,Rare,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/steelblade-shunt-yellow?Language=English
Stonewall Confidence (Blue) ,274-1-stonewall-confidence-blue-wtr074.jpg,"(Aura's stay in the arena until they are destroyed.) <br />Go again <br />While Stonewall Confidence is in the arena, cards you control with cost [3 Resource] or greater gain +2 [Defense] while defending. <br />At the beginning of your action phase, destroy Stonewall Confidence.",Stonewall Confidence (Blue),WTR074,Action,Aura,Guardian,2,3,1st Edition,,,3,,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/stonewall-confidence-blue?Language=English
Steelblade Shunt (Blue) ,270-1-steelblade-shunt-blue-wtr128.jpg,"If Steelblade Shunt defends a weapon attack, deal 1 damage to the attacking hero.",Steelblade Shunt (Blue),WTR128,Defense Reaction,,Warrior,1,4,1st Edition,,,3,,Rare,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/steelblade-shunt-blue?Language=English
Steelblade Shunt (Red) Unlimited Edition Normal,271-1-steelblade-shunt-red-wtr126.jpg,"If Steelblade Shunt defends a weapon attack, deal 1 damage to the attacking hero.",Steelblade Shunt (Red),WTR126,Defense Reaction,,Warrior,1,6,Unlimited Edition Normal,,,1,,Rare,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/steelblade-shunt-red?Language=English
Steelblade Supremacy ,273-1-steelblade-supremacywtr119.jpg,"Dorinthea Specialization (You may only have Steelblade Supremacy in your deck if your hero is Dorinthea.) <br />Until end of turn, target weapon you control gains +2 [Power] and ""Whenever this weapon hits a hero, draw a card."" <br />Go again",Steelblade Supremacy,WTR119,Action,,Warrior,1,3,1st Edition,,,1,,Majestic,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/steelblade-supremacy?Language=English
Stonewall Confidence (Yellow) Unlimited Edition Normal,276-1-stonewall-confidence-yellow-wtr073.jpg,"(Aura's stay in the arena until they are destroyed.) <br />Go again <br />While Stonewall Confidence is in the arena, cards you control with cost [3 Resource] or greater gain +3 [Defense] while defending. <br />At the beginning of your action phase, destroy Stonewall Confidence.",Stonewall Confidence (Yellow),WTR073,Action,Aura,Guardian,2,3,Unlimited Edition Normal,,,2,,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/stonewall-confidence-yellow?Language=English
Stonewall Confidence (Red) Unlimited Edition Normal,275-1-stonewall-confidence-red-wtr072.jpg,"(Aura's stay in the arena until they are destroyed.) <br />Go again <br />While Stonewall Confidence is in the arena, cards you control with cost [3 Resource] or greater gain +4 [Defense] while defending. <br />At the beginning of your action phase, destroy Stonewall Confidence.",Stonewall Confidence (Red),WTR072,Action,Aura,Guardian,2,3,Unlimited Edition Normal,,,1,,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/stonewall-confidence-red?Language=English
Stroke of Foresight (Yellow) Unlimited Edition Normal,279-1-stroke-of-foresight-yellow-wtr139.jpg,"Target weapon attack gains +2 [Power]. <br />Reprise - If the defending hero has defended with a card from their hand this chain link, draw a card, then put a card from your hand on the top or bottom of your deck.",Stroke of Foresight (Yellow),WTR139,Attack Reaction,,Warrior,1,3,Unlimited Edition Normal,,,2,,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/stroke-of-foresight-yellow?Language=English
Stroke of Foresight (Red) Unlimited Edition Normal,278-1-stroke-of-foresight-red-wtr138.jpg,"Target weapon attack gains +3 [Power]. <br />Reprise - If the defending hero has defended with a card from their hand this chain link, draw a card, then put a card from your hand on the top or bottom of your deck.",Stroke of Foresight (Red),WTR138,Attack Reaction,,Warrior,1,3,Unlimited Edition Normal,,,1,,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/stroke-of-foresight-red?Language=English
Surging Strike (Red) Unlimited Edition Normal,281-1-surging-strike-red-wtr107.jpg,Go again,Surging Strike (Red),WTR107,Action,Attack,Ninja,2,2,Unlimited Edition Normal,,,1,5,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/surging-strike-red?Language=English
Stroke of Foresight (Blue) ,277-1-stroke-of-foresight-blue-wtr140.jpg,"Target weapon attack gains +1 [Power]. <br />Reprise - If the defending hero has defended with a card from their hand this chain link, draw a card, then put a card from your hand on the top or bottom of your deck.",Stroke of Foresight (Blue),WTR140,Attack Reaction,,Warrior,1,3,1st Edition,,,3,,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/stroke-of-foresight-blue?Language=English
Surging Strike (Blue) Unlimited Edition Normal,280-1-surging-strike-blue-wtr109.jpg,Go again,Surging Strike (Blue),WTR109,Action,Attack,Ninja,2,2,Unlimited Edition Normal,,,3,3,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/surging-strike-blue?Language=English
Surging Strike (Yellow) Unlimited Edition Normal,282-1-surging-strike-yellow-wtr108.jpg,Go again,Surging Strike (Yellow),WTR108,Action,Attack,Ninja,2,2,Unlimited Edition Normal,,,2,4,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/surging-strike-yellow?Language=English
Tectonic Plating ,283-1-tectonic-platingwtr041.jpg,"Once per Turn Action - [1 Resource]: Create a Seismic Surge aura token. Go again <br />Battleworn (If you defend with Tectonic Plating, put a -1 [Defense] counter on it when the combat chain closes.)",Tectonic Plating,WTR041,Equipment,Chest,Guardian,,2,1st Edition,,,,,Legendary,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/tectonic-plating?Language=English
Timesnap Potion Unlimited Edition Rainbow Foil,284-1-timesnap-potionwtr172.jpg,(Item's stay in the arena until they are destroyed.) <br />Action - Destroy Timesnap Potion: Gain 2 action points.,Timesnap Potion,WTR172,Action,Item,Generic,0,,Unlimited Edition Rainbow Foil,,,3,,Rare,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/timesnap-potion?Language=English
Tome of Fyendal Unlimited Edition Normal,285-1-tome-of-fyendalwtr160.jpg,"Draw 2 cards. <br />If Tome of Fyendal is played from arsenal, gain 1 [Life] for each card in your hand.",Tome of Fyendal,WTR160,Action,,Generic,1,2,Unlimited Edition Normal,,,2,,Majestic,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/tome-of-fyendal?Language=English
Unmovable (Blue) Unlimited Edition Normal,286-1-unmovable-blue-wtr214.jpg,"If Unmovable is played from arsenal, it gains +1 [Defense].",Unmovable (Blue),WTR214,Defense Reaction,,Generic,3,5,Unlimited Edition Normal,,,3,,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/unmovable-blue?Language=English
Unmovable (Yellow) Unlimited Edition Normal,288-1-unmovable-yellow-wtr213.jpg,"If Unmovable is played from arsenal, it gains +1 [Defense].",Unmovable (Yellow),WTR213,Defense Reaction,,Generic,3,6,Unlimited Edition Normal,,,2,,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/unmovable-yellow?Language=English
Unmovable (Red) Unlimited Edition Normal,287-1-unmovable-red-wtr212.jpg,"If Unmovable is played from arsenal, it gains +1 [Defense].",Unmovable (Red),WTR212,Defense Reaction,,Generic,3,7,Unlimited Edition Normal,,,1,,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/unmovable-red?Language=English
Warrior's Valor (Red) Unlimited Edition Normal,290-1-warrior-s-valor-red-wtr129.jpg,"Your next weapon attack this turn gains +3 [Power] and ""If this hits, this attack gains go again."" <br />Go again",Warrior's Valor (Red),WTR129,Action,,Warrior,1,3,Unlimited Edition Normal,,,1,,Rare,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/warriors-valor-red?Language=English
Warrior's Valor (Blue) Unlimited Edition Normal,289-1-warrior-s-valor-blue-wtr131.jpg,"Your next weapon attack this turn gains +1 [Power] and ""If this hits, this attack gains go again."" <br />Go again",Warrior's Valor (Blue),WTR131,Action,,Warrior,1,3,Unlimited Edition Normal,,,3,,Rare,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/warriors-valor-blue?Language=English
Warrior's Valor (Yellow) Unlimited Edition Normal,291-1-warrior-s-valor-yellow-wtr130.jpg,"Your next weapon attack this turn gains +2 [Power] and ""If this hits, this attack gains go again."" <br />Go again",Warrior's Valor (Yellow),WTR130,Action,,Warrior,1,3,Unlimited Edition Normal,,,2,,Rare,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/warriors-valor-yellow?Language=English
Whelming Gustwave (Blue) Unlimited Edition Normal,292-1-whelming-gustwave-blue-wtr112.jpg,"Combo - If Surging Strike was the last attack this combat chain, Whelming Gustwave gains +1 [Power], go again, and ""If this hits, draw a card.""",Whelming Gustwave (Blue),WTR112,Action,Attack,Ninja,0,3,Unlimited Edition Normal,,,3,1,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/whelming-gustwave-blue?Language=English
Wounded Bull (Blue) Unlimited Edition Normal,295-1-wounded-bull-blue-wtr202.jpg,"When you play Wounded Bull, if you have less [Life] than your opponent, it gains +1 [Power].",Wounded Bull (Blue),WTR202,Action,Attack,Generic,3,2,Unlimited Edition Normal,,,3,5,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/wounded-bull-blue?Language=English
Whelming Gustwave (Red) Unlimited Edition Normal,293-1-whelming-gustwave-red-wtr110.jpg,"Combo - If Surging Strike was the last attack this combat chain, Whelming Gustwave gains +1 [Power], go again, and ""If this hits, draw a card.""",Whelming Gustwave (Red),WTR110,Action,Attack,Ninja,0,3,Unlimited Edition Normal,,,1,3,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/whelming-gustwave-red?Language=English
Whelming Gustwave (Yellow) Unlimited Edition Normal,294-1-whelming-gustwave-yellow-wtr111.jpg,"Combo - If Surging Strike was the last attack this combat chain, Whelming Gustwave gains +1 [Power], go again, and ""If this hits, draw a card.""",Whelming Gustwave (Yellow),WTR111,Action,Attack,Ninja,0,3,Unlimited Edition Normal,,,2,2,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/whelming-gustwave-yellow?Language=English
Wounded Bull (Yellow) ,297-1-wounded-bull-yellow-wtr201.jpg,"When you play Wounded Bull, if you have less [Life] than your opponent, it gains +1 [Power].",Wounded Bull (Yellow),WTR201,Action,Attack,Generic,3,2,1st Edition,,,2,6,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/wounded-bull-yellow?Language=English
,,,Wounding Blow (Blue),,,,,,,Regular,,,,,,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/wounding-blow-blue?Language=English
Wounded Bull (Red) Unlimited Edition Normal,296-1-wounded-bull-red-wtr200.jpg,"When you play Wounded Bull, if you have less [Life] than your opponent, it gains +1 [Power].",Wounded Bull (Red),WTR200,Action,Attack,Generic,3,2,Unlimited Edition Normal,,,1,7,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/wounded-bull-red?Language=English
Wrecker Romp (Blue) Unlimited Edition Normal,301-1-wrecker-romp-blue-wtr031.jpg,"As an additional cost to play Wrecker Romp, discard a random card from your hand.",Wrecker Romp (Blue),WTR031,Action,Attack,Brute,2,3,Unlimited Edition Normal,,,3,6,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/wrecker-romp-blue?Language=English
,,,Wounding Blow (Yellow),,,,,,,Regular,,,,,,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/wounding-blow-yellow?Language=English
,,,Wounding Blow (Red),,,,,,,Regular,,,,,,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/wounding-blow-red?Language=English
Wrecker Romp (Red) ,302-1-wrecker-romp-red-wtr029.jpg,"As an additional cost to play Wrecker Romp, discard a random card from your hand.",Wrecker Romp (Red),WTR029,Action,Attack,Brute,2,3,1st Edition,,,1,8,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/wrecker-romp-red?Language=English
Wrecker Romp (Yellow) Unlimited Edition Rainbow Foil,303-1-wrecker-romp-yellow-wtr030.jpg,"As an additional cost to play Wrecker Romp, discard a random card from your hand.",Wrecker Romp (Yellow),WTR030,Action,Attack,Brute,2,3,Unlimited Edition Rainbow Foil,,,2,7,Common,Welcome to Rathe,false,https://shop.tcgplayer.com/flesh-and-blood-tcg/welcome-to-rathe/wrecker-romp-yellow?Language=English
